CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
135298807,478.5,4.0,1,8
137428449,444.4,3.3,1,7
137502307,418.3,3.4,1,8
137502312,486.5,5.0,1,8
137502318,472.4,4.5,1,8
138467458,466.5,3.0,1,8
138467752,450.5,3.7,1,8
138467767,478.5,3.1,1,8
138568231,494.5,3.3,1,9
138568232,480.4,2.9,1,9
139310582,448.5,3.2,2,7
139422089,492.5,3.7,1,8
139562337,480.5,4.2,1,8
139895094,391.4,4.4,0,7
140123542,492.4,3.4,2,10
140232560,452.4,2.8,2,9
140607423,414.4,2.8,1,6
140661492,466.5,3.6,3,9
140661509,480.5,4.1,2,9
141232792,423.5,2.9,2,7
141363441,476.4,3.8,1,10
141432125,484.4,4.1,2,10
141496547,480.4,3.4,1,9
141620555,480.4,3.1,2,9
141732294,468.4,3.5,3,10
141732296,480.4,3.6,3,10
142713923,464.4,3.6,1,8
143332685,492.5,3.7,1,8
143332723,462.5,3.5,1,7
144318349,440.5,2.8,1,6
144318350,392.5,2.9,1,4
144318351,396.4,2.9,1,5
144318352,440.5,2.7,1,6
144318355,465.5,2.9,1,6
144318356,452.5,2.7,1,6
144381158,462.5,4.1,1,7
144810598,466.5,3.4,2,8
144941592,450.4,3.1,2,9
145054780,445.5,3.6,2,7
145054791,380.4,2.1,1,5
145082899,385.5,3.4,1,4
145436687,452.4,3.6,2,9
145571804,492.5,3.9,1,8
145571809,460.4,4.0,1,8
145571815,478.5,3.5,1,8
145572905,434.4,1.9,2,8
146434711,466.4,3.1,2,9
146434737,478.4,3.2,2,9
146908028,468.5,3.2,1,8
147031362,463.4,4.5,0,8
147351525,465.5,4.4,1,7
148115917,451.4,3.2,1,8
148804955,478.5,3.4,1,8
149362495,453.5,4.3,1,7
150609438,465.5,4.4,1,7
150965787,450.4,3.4,1,8
153163193,466.5,5.0,1,8
153321893,480.5,3.8,2,9
153633284,474.5,4.3,1,7
153942711,480.4,3.5,1,9
154951712,464.4,3.5,1,8
155308243,492.5,4.4,1,8
155335637,468.5,3.9,2,8
155724803,460.5,3.5,1,7
156393490,412.4,2.6,2,6
156393545,424.4,2.7,2,6
156446510,472.5,4.0,1,7
156676781,466.5,3.6,2,9
157145398,447.4,3.9,0,8
159226505,474.5,4.1,1,7
162545156,460.5,3.9,1,7
162583771,461.4,4.1,0,8
162729652,476.4,4.1,1,8
163682244,453.4,2.9,2,8
163776465,476.5,4.9,1,7
163825366,422.5,3.1,1,5
163887269,478.5,3.5,1,8
164059392,478.5,3.9,2,7
164099177,460.5,2.8,1,7
166684805,480.5,3.6,1,8
167028007,468.5,3.8,1,8
167262941,467.4,2.4,2,9
167618841,409.5,4.0,0,5
168088031,464.4,3.6,1,8
169817713,408.4,1.6,1,6
169915257,464.4,3.6,0,9
170181388,452.5,4.1,1,5
175510447,481.4,3.9,1,9
175600841,478.5,3.7,1,9
49841108,407.4,2.0,1,6
49842835,421.4,2.4,1,6
49842838,436.5,3.6,1,5
71749913,464.4,3.6,1,8
71811315,498.4,3.7,1,10
76070727,444.4,3.1,1,7
76070840,474.4,3.3,1,8
86280583,486.5,4.4,1,7
86280584,490.5,4.1,1,8
144435677,481.5,4.5,1,7
144941591,496.5,4.5,1,8
145572906,433.4,1.9,2,8
147562898,444.4,3.2,1,7
148509878,462.4,3.3,1,8
153654295,492.5,3.3,1,8
153661221,420.4,3.2,1,8
153991636,434.4,3.2,1,7
154046643,464.4,4.1,0,8
156596417,482.5,2.8,2,8
161382144,424.5,3.6,1,5
162545157,466.5,2.8,1,8
162545170,492.5,3.1,1,8
162546310,479.5,2.4,2,9
162559717,466.5,2.8,1,8
162564524,454.4,3.1,1,9
162569257,472.5,3.6,1,7
162574342,482.5,3.2,1,9
162574431,462.4,3.3,1,8
162583784,492.5,3.8,1,8
162595063,454.4,3.5,1,8
163197265,466.4,3.1,2,10
171379217,475.5,4.0,2,8
172990318,493.4,3.5,0,10
176473417,492.5,3.2,1,7
78129326,392.5,3.0,1,4
78129554,404.5,3.1,1,4
88613989,420.5,3.9,1,4
117645484,450.4,3.0,1,8
117651065,477.5,3.7,1,8
117651067,480.5,3.7,1,8
117651087,481.5,3.7,1,8
117651091,477.5,3.7,1,8
117651126,482.5,3.7,1,8
117651145,483.5,3.7,1,8
117651154,478.5,3.7,1,8
117651171,478.5,3.7,1,8
117652003,428.5,3.2,1,5
117652022,479.5,3.7,1,8
117739034,479.5,3.7,1,8
117739100,480.5,3.7,1,8
117739204,425.5,3.2,1,5
139410778,469.5,4.0,2,9
140661481,468.5,3.9,3,9
140661482,468.5,3.6,3,9
140661485,467.5,3.6,3,9
140661488,473.5,3.6,3,9
140661501,468.5,3.6,3,9
140661505,470.5,3.6,3,9
140661506,451.5,3.5,3,8
140661512,450.5,3.5,3,8
158380632,413.5,3.1,1,5
159353266,414.5,3.1,1,5
159353267,417.5,3.1,1,5
160051769,412.5,3.1,1,5
160051770,411.5,3.1,1,5
170654475,467.5,3.6,1,8
175114606,467.5,3.6,1,8
176869881,494.5,4.2,2,8
71603304,450.5,3.5,1,7
71603306,451.5,3.5,1,7
71603373,448.5,3.5,1,7
71603374,416.5,3.1,1,5
71603375,413.5,3.1,1,5
71603376,447.5,3.5,1,7
71603377,421.5,3.1,1,5
71603440,418.5,3.1,1,5
71603441,401.5,3.0,1,4
71603444,455.5,3.5,1,7
71603503,479.5,3.8,0,8
71603504,456.5,3.5,1,7
71603505,453.5,3.5,1,7
71603506,480.5,3.7,1,8
71604075,479.5,3.7,1,8
71604076,478.5,3.7,1,8
71604077,477.5,3.7,1,8
71604078,481.5,3.7,1,8
71604079,478.5,3.7,1,8
71604143,462.5,3.6,1,7
71604144,481.5,3.7,1,8
71604145,483.5,3.7,1,8
71604146,460.5,3.6,1,7
71604147,411.5,3.1,1,4
71604204,408.5,3.1,1,4
71604205,459.5,3.6,1,7
71604206,484.5,3.7,1,8
71604207,464.5,3.6,1,7
71604208,481.5,3.7,1,8
71604272,467.5,3.6,1,7
71749914,467.5,3.6,1,8
76974403,456.4,3.2,1,8
122401982,458.4,3.2,1,8
157167295,415.5,3.1,1,5
157167296,416.5,3.1,1,5
157167297,418.5,3.1,1,5
157167298,419.5,3.1,1,5
159353265,412.5,3.1,1,5
159405017,414.5,3.1,1,5
160594496,415.5,3.1,1,5
160594497,415.5,3.1,1,5
161447155,412.5,3.1,1,5
162642440,451.4,3.0,1,8
162642443,449.5,3.5,1,7
169433621,485.5,2.8,2,8
