CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
118032863,484.5,1.8,2,9
118032870,494.6,3.5,1,8
118032872,497.6,3.9,0,8
118146079,455.5,4.0,1,8
126484209,453.5,3.3,1,9
126484370,454.5,2.4,2,8
134608176,461.4,2.4,1,10
134608235,475.4,2.7,1,10
135262226,460.5,2.7,2,8
135271424,417.5,3.0,2,7
135348982,497.6,2.2,1,8
137038404,422.4,2.4,3,7
137038465,464.5,3.0,2,7
137042306,422.4,2.7,3,7
137109960,450.5,3.2,2,7
137110535,422.4,2.4,3,7
138686246,420.5,3.9,2,5
139418181,478.5,3.5,2,7
145995636,455.5,4.0,1,8
146490623,458.4,3.0,1,9
146490629,458.4,3.4,1,9
146490650,430.5,3.7,1,7
146490651,446.5,4.4,1,8
146490652,456.5,4.3,1,7
146490653,460.5,4.7,1,8
146490656,456.5,4.3,1,7
146490845,454.4,4.0,1,8
146490908,468.5,3.7,1,8
44419528,396.4,2.8,1,6
44441014,453.5,1.9,2,7
44441015,453.5,1.9,2,7
44441016,453.5,1.9,2,7
44441017,467.6,2.3,2,7
44522103,431.5,4.7,0,7
44571328,377.4,3.0,1,6
44571329,392.4,1.9,1,7
56661876,429.5,3.7,1,6
56665348,429.5,3.7,1,6
56668784,429.5,3.7,1,6
66551707,473.5,3.7,2,9
72375241,391.4,3.0,1,6
72375242,391.4,3.0,1,6
72375243,405.5,2.9,1,6
72375343,392.4,2.2,1,7
72375345,391.4,3.0,1,6
72375347,405.5,3.3,1,6
72375348,392.4,2.2,1,7
90656202,443.5,3.4,1,6
90677028,405.4,2.1,2,9
118711853,305.31,2.9,1,5
118711854,301.3,3.2,1,4
118711856,301.3,3.2,1,4
118711859,305.31,2.9,1,5
118711861,344.4,2.7,1,5
118711864,385.5,2.8,1,6
118713922,346.3,1.9,1,7
122196303,399.4,3.2,2,6
122196304,417.4,3.3,2,7
122196308,399.4,3.2,2,6
122196309,417.4,3.3,2,7
122196310,399.4,3.2,2,6
122196311,417.4,3.3,2,7
137642509,388.5,1.2,1,6
137647134,374.32,1.3,1,9
145953136,359.4,3.1,0,6
145966620,481.6,1.9,2,9
145969844,495.6,2.4,1,9
145972948,340.4,2.9,0,4
155511235,422.5,2.4,1,8
155511258,362.4,1.7,1,5
155514166,319.3,2.3,0,5
155517828,347.4,3.1,0,5
155518861,390.5,2.0,1,7
155520386,345.4,1.8,1,5
155531054,358.4,3.4,1,4
155531261,333.4,2.7,0,5
155534643,374.4,1.1,1,6
155536730,359.4,2.3,1,5
155537889,392.4,2.1,2,8
155543174,468.5,4.2,1,7
155547466,373.5,2.9,1,5
155551740,333.4,1.9,1,5
155552035,359.4,2.3,1,5
155555660,401.5,3.5,1,5
155556526,345.4,2.8,0,5
155558991,422.5,2.4,1,8
164610436,388.5,1.9,3,6
71007268,421.4,2.8,2,8
5275698,484.6,4.7,2,7
5275709,402.5,4.2,0,6
5275711,404.5,4.8,1,6
5275712,459.6,4.6,1,7
11165898,414.4,2.5,0,7
11304516,413.4,3.5,0,6
11337106,352.4,1.5,1,7
11396451,436.5,4.1,0,7
54765851,413.4,3.6,2,6
54765852,413.4,3.3,1,6
54766015,384.4,3.6,1,5
57335501,411.5,2.6,1,7
57335503,429.5,2.7,1,8
57335650,425.5,3.0,1,7
57335652,425.5,3.0,1,7
57335785,425.5,3.0,1,7
58960959,413.4,4.0,0,6
60163376,388.3,2.0,1,9
68103913,360.4,4.0,0,5
68181973,378.4,1.8,0,7
68181984,396.4,2.0,0,8
68182002,360.4,1.7,0,6
68182113,410.4,2.2,0,8
68182147,337.4,2.2,1,6
68182242,396.4,2.0,0,8
68182260,352.4,1.5,1,7
68378911,430.5,2.5,1,6
68753940,485.6,4.6,1,5
69622871,341.3,3.4,0,5
70983177,415.4,3.3,2,8
70983178,435.5,3.3,2,8
70983594,415.4,3.0,2,8
70983625,407.4,2.5,2,8
71007229,435.5,3.4,2,8
71007251,408.4,4.5,1,7
71007263,404.4,2.4,2,8
71007272,417.5,3.2,2,7
71007276,422.4,2.1,2,9
71007296,421.4,3.0,2,8
71007299,435.5,3.3,2,8
71007337,366.4,3.2,1,7
71138324,435.5,3.2,2,5
71525358,482.6,3.7,3,7
71525710,370.4,4.2,1,5
71525714,370.4,4.2,1,5
71525808,384.5,4.6,1,5
71525894,384.5,4.4,1,5
71526079,384.5,4.5,1,5
71526357,467.6,4.9,1,6
71526534,371.4,3.1,1,6
71526535,388.4,4.3,1,6
71526536,371.4,3.1,1,6
75201751,416.5,2.6,1,6
76071896,468.6,2.8,1,8
76071897,453.5,2.9,0,7
76071899,469.5,2.5,1,9
77979796,435.5,3.4,2,8
90161017,496.6,3.6,1,8
90161076,482.6,3.2,1,8
90248124,386.4,2.6,1,7
90248269,465.3,3.6,1,7
90311152,435.5,3.4,2,8
90311154,435.5,3.4,2,8
90326904,435.5,3.3,2,8
90422037,370.4,3.4,0,5
91799431,360.4,2.9,0,6
91799439,374.4,3.3,0,6
91799476,361.4,2.2,0,7
91799477,375.4,2.6,0,7
91799512,360.4,2.9,0,6
91799523,400.5,3.4,0,6
91799525,374.4,3.2,0,6
91799529,363.4,2.3,0,6
118008893,450.5,2.4,2,9
118008980,450.5,2.4,2,9
118032856,481.5,3.8,0,8
118032861,484.5,1.7,1,9
118032864,484.5,1.7,1,9
118032874,497.6,3.9,0,8
118032876,497.6,3.9,0,8
118032878,498.6,3.6,0,9
118142135,458.5,2.2,2,10
118216283,466.5,3.5,1,8
118216628,443.5,3.3,1,8
122621688,429.5,1.8,1,9
126484163,446.5,2.2,2,8
126484170,432.5,1.8,3,8
126484211,447.5,0.7,3,9
126484222,440.5,2.2,2,8
126484262,475.6,1.5,2,9
126484273,443.5,2.4,2,8
126484312,439.4,2.9,1,9
126484315,452.4,2.5,3,9
126484332,418.5,1.4,3,8
126484337,418.5,1.6,1,8
126484353,460.5,2.5,2,8
126484363,441.5,1.1,2,9
126484371,432.5,1.8,3,8
126484385,494.6,3.0,2,8
126484392,418.5,1.4,3,8
126484402,432.5,1.6,3,8
126484409,482.5,2.0,1,10
126484414,443.5,1.4,2,8
126484434,446.5,2.4,1,8
126484445,436.5,1.7,1,9
126499654,320.32,2.3,1,6
126499714,468.5,2.2,1,10
126676728,380.3,3.0,0,7
126676780,330.3,2.5,0,5
126676841,344.3,2.5,0,5
126676844,362.3,2.7,0,6
126677306,344.3,2.5,0,5
126677320,330.3,2.1,0,5
126677467,370.4,3.7,1,6
126740207,492.5,3.1,0,7
126740211,492.5,3.1,0,7
126740222,492.5,3.1,0,7
130363707,479.6,4.0,1,7
134440035,428.5,4.3,1,7
134440076,428.5,4.6,1,7
134440287,468.5,4.9,1,7
134440291,428.5,4.3,1,7
134440453,454.5,4.5,1,7
134440500,428.5,4.3,1,7
134440662,428.5,4.3,1,7
134440705,428.5,4.3,1,7
134608145,475.4,2.7,1,10
135262178,392.4,0.7,3,8
135262185,419.5,3.5,2,7
135262362,469.6,4.0,2,7
135262397,406.5,1.4,2,8
136132594,493.5,2.5,3,7
136213595,493.5,3.3,3,8
136213598,464.5,4.1,3,7
136213647,493.5,3.3,3,8
136213656,464.5,3.1,2,7
136213658,490.5,3.6,2,7
136213664,491.5,2.8,3,8
136491537,351.4,1.8,1,6
136506873,407.4,3.3,2,6
136980269,351.4,1.5,1,6
136980270,351.4,1.5,1,6
137034367,421.4,3.5,3,6
137039807,463.5,3.6,3,6
137040268,463.5,3.7,2,6
137040275,406.4,3.9,2,5
137040595,407.4,3.2,2,6
137040884,432.5,2.8,2,6
137041550,450.5,3.5,2,7
137055279,422.4,2.9,3,7
137102737,421.4,3.2,3,6
137102845,463.5,4.7,3,6
137109831,464.5,2.9,2,7
137110515,408.4,2.0,2,7
137111160,463.5,3.6,3,6
137145377,463.5,3.7,2,6
137497370,473.5,3.2,2,9
137497400,418.5,2.6,2,8
137501077,490.6,3.2,1,9
138603161,421.4,3.2,3,6
138604168,463.5,5.0,3,6
138686724,392.5,3.3,2,5
145713240,455.5,4.0,1,8
146443662,451.5,3.6,2,8
146490619,443.5,3.6,1,8
146490626,417.4,3.1,1,8
146490633,430.4,2.7,2,9
146490637,444.4,3.4,2,9
146490645,427.4,2.6,1,9
146490648,427.4,2.0,1,9
146490654,429.5,3.2,1,8
146490860,454.5,3.8,1,8
146490907,455.4,3.4,1,9
146490922,489.5,4.0,1,9
146676700,481.5,2.5,4,9
154666404,423.4,2.2,1,9
168218452,486.5,4.3,1,9
168218578,444.5,3.0,1,9
168218793,458.5,3.3,1,9
168219009,444.5,3.0,1,9
168219026,412.4,2.5,2,8
168219029,444.5,3.0,1,9
168219119,444.5,3.0,1,9
168219159,476.5,3.8,1,10
168219467,426.5,3.0,1,8
168219528,444.5,3.0,1,9
168219638,383.4,3.9,1,7
168219858,367.4,2.8,1,6
168219987,458.5,3.3,1,9
168220296,486.5,4.3,1,9
168220367,476.5,3.8,1,10
168220394,444.5,3.0,1,9
168220412,353.4,2.5,1,6
168220625,444.5,3.0,1,9
168220807,429.4,3.8,1,8
168220817,444.5,3.0,1,9
118032839,451.5,2.9,0,7
118032841,465.6,3.3,0,7
118032843,466.5,1.7,2,8
118032854,480.6,1.8,1,8
118032855,480.6,1.8,1,8
118032871,494.6,2.1,1,8
126651439,326.4,2.4,0,4
138686241,445.6,5.0,2,5
138686249,417.5,4.1,2,5
138686252,388.5,3.6,2,4
138686277,388.5,3.6,2,4
138686279,403.5,3.6,2,5
138686319,417.5,4.1,2,5
138686365,431.6,4.5,2,5
138686370,403.5,3.6,2,5
138686378,430.6,4.8,1,4
138686414,403.5,3.6,2,5
138686457,403.5,3.5,2,5
138686532,417.5,4.1,2,5
138686533,413.5,3.4,1,5
138686559,445.6,4.8,1,5
138686586,389.5,3.2,2,5
138686646,431.6,4.6,2,5
138686667,417.5,4.1,2,5
138686672,442.6,3.9,1,6
138686722,417.5,4.1,2,5
138686738,417.5,4.0,2,5
138686754,445.6,4.9,1,5
138686758,403.5,3.7,1,5
138686765,374.5,3.2,2,4
138686788,427.5,3.8,1,5
138686864,417.5,4.1,2,5
138686870,402.5,3.8,2,4
138686880,431.6,4.5,1,5
138687023,417.5,4.2,2,5
138725586,417.5,4.1,2,5
138725732,417.5,4.1,2,5
138725735,431.6,4.6,2,5
122544510,446.5,3.4,2,8
46926354,366.5,2.4,2,7
46884033,464.6,4.3,1,7
46884097,482.6,4.4,1,8
70713649,388.4,3.6,0,6
118711866,386.5,2.0,1,7
118711892,466.5,2.4,1,7
25144371,388.4,2.9,0,6
156634774,402.5,4.3,1,6
156634798,404.5,4.2,1,6
170340851,364.4,2.8,1,5
57690935,328.3,1.2,0,6
71525435,384.5,4.5,1,5
71525807,384.5,4.7,1,5
71525896,384.5,4.6,1,5
136213669,490.5,3.6,2,7
57414905,343.4,2.2,0,5
58279916,438.5,3.0,1,6
68103910,344.4,1.9,0,6
91754525,432.5,2.3,2,8
118009034,402.5,1.7,2,6
118009264,432.5,2.5,1,8
118009388,446.6,2.8,2,8
118018772,417.5,1.6,2,7
118022924,494.6,2.5,0,8
118023067,466.5,1.6,1,8
118032837,465.6,3.4,0,7
118032840,465.6,3.3,0,7
118032852,479.6,3.8,0,7
118032853,479.6,3.8,0,7
118032873,494.6,2.5,0,8
118159578,368.4,4.2,1,4
118159650,389.5,3.2,1,5
118159655,368.4,4.5,1,4
118159791,368.4,4.2,1,4
118159898,369.4,3.9,1,5
118216381,459.5,4.2,1,7
118249434,317.3,1.8,2,6
118466928,351.4,3.0,1,5
118930242,437.5,2.8,0,7
121245204,370.4,2.8,2,6
124198868,385.4,0.0,1,7
124199554,359.4,1.4,1,5
124199750,464.6,2.6,0,6
124199960,385.4,0.6,1,7
124200106,387.5,2.2,1,5
124200172,463.6,3.7,0,5
124200273,373.5,1.7,1,5
124200505,465.6,2.0,0,7
126676795,352.4,2.6,0,4
126676865,326.4,2.4,0,4
130363016,416.5,2.4,1,6
130431185,424.5,3.5,2,6
132209851,415.5,3.2,1,5
134327647,424.5,2.6,1,6
134440709,421.5,3.4,1,7
134474229,444.5,1.4,2,8
134474233,443.5,2.4,2,7
134822704,477.6,3.8,0,7
135241304,413.5,0.5,1,7
135241457,385.4,0.1,1,7
135241489,413.5,0.5,1,7
135241910,413.5,0.5,1,7
135241968,475.5,2.0,0,7
135242093,399.5,0.3,1,7
135242332,399.5,0.3,1,7
135252448,399.5,0.3,1,7
135312175,340.4,2.9,0,4
136213886,432.5,2.4,3,6
138686269,445.6,4.9,1,5
138686353,415.5,3.6,2,5
138686421,389.5,2.2,3,5
138686423,402.5,4.2,1,4
138686487,440.5,3.0,2,5
138686592,375.5,2.8,2,5
138686649,442.6,3.4,1,6
138686669,403.5,3.6,2,5
138686978,445.6,4.9,1,5
138725345,417.5,4.1,2,5
138725493,374.5,3.6,2,4
138725574,445.6,4.9,1,5
138725980,417.5,4.1,2,5
139315466,405.5,2.1,2,7
142464155,358.4,2.4,1,5
142464183,430.5,2.0,1,6
142464201,417.5,1.1,1,7
142464240,416.5,1.6,0,6
142464380,416.5,1.6,1,6
142497938,360.4,2.1,1,6
145424557,448.6,4.8,0,4
146307125,444.5,1.8,1,8
146307199,485.5,1.5,1,9
146372003,477.5,0.4,0,9
146544899,293.33,1.3,1,5
152648510,432.5,2.8,0,6
154666311,408.4,1.5,1,8
154666336,418.5,2.4,1,7
155903602,352.4,3.3,0,4
156073314,457.6,0.8,2,7
163273360,437.5,4.4,0,5
163273657,436.5,3.6,1,5
168220194,348.4,2.1,1,6
168220511,347.4,2.8,1,5
15548675,439.4,3.6,2,9
154815694,404.4,2.5,1,8
51003423,400.4,2.6,1,7
76314310,415.4,3.6,1,8
76314311,435.4,4.1,1,8
76317895,443.5,4.7,1,8
145965031,480.6,2.6,2,8
145967548,467.5,2.0,2,9
145970817,373.4,2.4,0,6
145971424,426.5,2.4,2,8
171349907,399.4,3.4,1,6
168868662,360.5,4.5,1,4
122196533,351.4,2.6,1,6
66551515,405.4,2.1,2,9
121249979,413.4,2.2,2,6
136213663,465.5,2.1,2,8
136213666,408.4,2.2,2,7
137117164,463.5,4.0,2,6
138604344,449.5,4.3,2,6
147005548,421.5,3.6,2,6
147430616,447.6,4.2,1,6
148465483,407.5,3.2,2,6
149009427,435.5,4.1,1,6
155226061,435.5,4.1,1,6
155226062,449.6,4.4,2,6
155226120,392.5,3.2,2,5
155226219,435.5,4.1,1,6
155226262,485.5,5.0,1,8
155226331,449.6,4.5,1,6
155226387,474.5,4.8,1,8
155226416,434.6,4.5,1,5
155226488,463.6,4.9,1,6
155355831,448.6,4.8,1,5
155389568,337.3,2.7,0,6
155414298,442.4,3.0,3,10
155414301,442.4,3.0,3,10
155414383,445.5,3.0,3,10
155414663,442.4,3.0,3,10
164850718,472.5,2.5,2,8
164850964,454.5,2.4,2,7
164850975,468.5,2.8,2,7
164851086,454.5,2.4,2,7
164860441,455.5,2.1,2,8
164860554,455.5,2.1,2,8
164860891,469.5,2.9,2,8
166164144,425.4,3.7,2,9
168263987,468.5,3.4,0,7
168264158,482.6,3.7,0,7
168264274,483.5,2.0,1,8
168264356,497.6,2.2,1,8
168264448,480.5,4.1,0,7
170761999,459.5,1.9,0,8
170762043,403.4,0.8,0,8
171550761,499.5,3.9,2,10
171551036,487.5,3.7,2,10
171551113,462.4,4.2,2,10
171551174,459.5,2.7,2,10
171551331,473.5,3.3,2,10
171551332,445.4,2.0,2,10
171551536,399.4,1.6,3,9
171551554,476.5,4.6,2,10
171551617,473.5,3.3,2,10
171551689,413.4,2.0,2,9
171551765,487.5,3.7,2,10
171551990,487.5,3.6,2,10
171552064,499.5,3.9,2,10
171552106,444.5,3.7,2,9
118032833,359.4,2.4,0,5
145424701,372.5,2.9,1,4
136213715,447.5,2.0,2,7
122199232,422.5,3.0,3,7
130243386,361.4,1.0,0,7
46197243,373.4,4.0,0,5
172442508,357.4,1.9,0,6
172457947,371.4,2.2,0,6
172464859,371.4,2.2,0,6
3228352,389.4,2.7,0,7
3231331,378.4,3.7,1,5
3849613,366.4,3.3,0,4
46299095,402.5,4.2,0,6
46299131,388.4,3.8,0,6
46299133,417.5,3.9,0,7
50800390,417.5,4.2,0,7
95802471,378.4,3.6,1,5
110244473,364.4,3.2,1,5
117091416,479.5,3.8,2,10
126468740,389.4,2.7,0,7
131647275,360.4,3.0,0,6
171359391,386.5,2.7,1,7
17603380,416.5,4.6,0,6
213019,397.4,2.7,1,7
9801057,399.4,3.2,2,6
9976519,372.4,2.0,1,7
9978315,400.4,3.0,1,7
10044778,372.4,2.0,1,7
10096527,476.5,4.6,1,7
10111467,398.4,3.8,2,5
10162293,470.5,3.1,3,7
10178866,396.4,3.5,1,6
10195683,484.6,3.7,2,7
10217540,484.6,3.5,2,7
10222430,397.4,2.7,1,7
10227101,470.5,3.2,2,7
10248679,372.4,2.0,1,7
10269581,355.4,3.5,0,4
10288921,484.6,3.5,2,7
10319603,414.4,3.5,1,7
10339294,373.3,1.4,1,8
10340324,390.3,2.1,1,8
10362707,386.4,2.7,1,7
10362940,390.3,2.1,1,8
10407872,387.4,1.7,2,8
10474477,373.3,1.4,1,8
11462231,350.4,2.9,0,5
11588351,351.4,1.5,0,6
11588715,368.5,2.2,2,6
11674714,351.4,1.8,0,6
11740837,386.4,2.4,1,7
12114050,412.4,2.4,2,8
15462290,399.4,3.4,0,6
16118009,385.4,3.1,1,6
20802907,484.6,3.7,2,7
20802908,484.6,3.5,2,7
21027410,369.4,3.1,0,4
21027463,412.5,2.9,2,5
21983517,401.4,2.2,1,7
21983518,443.5,3.5,0,7
21983545,430.5,2.7,0,6
22031235,453.5,4.3,1,6
22220160,428.5,3.8,2,7
22390473,484.6,3.6,2,7
22390482,484.6,3.5,2,7
22390489,486.6,3.9,1,7
22390537,458.5,3.0,2,7
22390551,484.6,3.7,2,7
23548193,403.5,2.4,1,7
23548203,415.5,2.7,0,7
23658292,396.4,3.3,0,5
24794429,350.4,1.5,3,8
24794432,337.31,1.3,2,9
24794478,336.33,2.0,2,8
25143681,388.4,2.9,1,6
25143682,388.4,2.9,1,6
25143824,388.4,2.9,1,6
25143827,406.4,3.0,1,7
25144101,402.5,3.3,1,6
25144236,416.5,3.7,1,6
25144370,388.4,2.9,0,6
25144516,428.5,3.4,1,6
25144809,402.5,3.4,0,6
25144942,428.5,3.4,1,6
25144943,428.5,3.4,1,6
25145649,402.5,3.2,1,6
25145793,406.4,3.0,1,7
25182123,416.5,3.7,1,6
25182124,402.5,3.3,1,6
25183292,374.4,2.5,1,6
25183293,389.4,2.1,2,7
25183439,434.5,3.6,1,7
25183577,435.5,2.9,2,8
25183581,420.5,3.4,1,7
25183726,402.5,3.3,0,6
25183727,403.5,2.6,1,7
25183728,431.5,3.4,0,7
25183730,402.5,3.3,0,6
25204668,375.4,1.5,1,7
25204729,461.5,3.3,0,8
25204732,389.4,1.9,1,7
25204733,403.5,2.1,1,7
25204734,445.5,3.5,0,7
25204796,389.4,1.9,0,7
25226612,403.5,2.3,1,7
25226801,387.4,1.7,1,7
25227172,443.5,3.2,0,7
25227357,429.5,3.0,0,7
44180485,396.3,2.0,2,9
44180709,490.5,2.5,2,10
44519201,475.5,3.9,0,8
44519367,416.5,4.3,0,6
44519530,437.5,3.5,0,7
44519533,460.5,4.9,0,7
44519702,485.6,4.6,0,7
44519875,499.6,4.8,0,7
44547108,344.3,2.2,1,5
44547256,344.3,2.2,1,5
44548675,343.4,3.2,1,4
45101322,379.4,3.2,2,6
46213083,427.5,3.4,2,6
46213209,481.6,4.4,2,6
46213211,455.5,4.2,1,6
46213275,441.5,3.8,2,6
46213276,455.5,3.9,2,6
46213402,441.5,3.6,2,6
46239696,403.5,2.2,1,7
46239697,389.4,1.8,1,7
53303508,391.4,3.3,2,7
53341083,421.4,3.6,1,8
53466695,481.4,4.6,1,9
53466919,453.4,3.8,1,9
53467142,453.4,3.8,1,9
53469030,447.4,3.3,1,9
53469231,464.4,3.0,1,9
53469235,451.4,3.0,1,10
53469425,447.4,3.3,1,9
56928739,360.4,3.2,2,6
56928841,378.4,2.4,1,9
56928944,484.5,3.3,2,8
57503285,414.4,2.9,0,7
57586125,418.5,2.8,2,8
57691123,404.4,1.7,2,9
57805526,489.5,4.2,1,6
57917265,455.5,3.5,0,6
57917277,441.5,3.1,0,6
57917303,441.5,3.0,1,6
57917378,455.5,3.4,0,6
58065707,445.5,4.9,1,7
58179796,460.5,2.4,1,8
58179821,486.5,2.9,1,8
58179981,472.5,2.8,2,8
58266694,490.5,4.9,1,7
58269052,461.5,2.9,2,9
58286993,349.4,1.9,2,7
58335478,430.5,5.0,1,6
58335501,487.6,5.0,1,7
58335502,471.6,4.1,1,7
58335518,451.5,3.9,0,7
58335532,480.5,4.0,0,8
58335544,457.5,3.8,0,7
58335547,473.6,4.6,1,7
58335564,471.6,4.2,1,7
58335566,485.6,4.6,0,7
58335570,499.6,4.9,0,7
58335577,497.6,4.7,1,7
58335592,461.5,3.4,1,8
58335627,454.5,4.6,0,7
58335644,403.5,3.3,0,7
58335645,471.6,4.2,1,7
58335648,402.5,4.2,1,6
58335693,451.5,3.9,0,7
58335697,471.9,4.5,0,7
58335704,444.5,2.3,1,8
58335706,471.6,4.1,1,7
58335730,499.6,4.8,0,7
58335749,431.5,2.9,1,6
58335750,452.5,3.2,1,8
58335799,471.6,4.1,1,7
58335844,443.5,3.3,1,7
58335868,443.5,3.3,1,7
58335876,360.4,2.8,0,6
58335877,389.4,3.2,1,7
58335887,485.6,4.6,0,7
58335888,452.5,3.2,1,8
58335904,458.5,2.7,0,8
58335911,457.5,3.8,1,7
58335929,461.5,3.4,1,8
58397915,439.4,3.7,1,9
58397997,435.5,4.0,1,8
58398056,435.5,4.5,1,8
58494370,422.5,3.0,2,7
58494410,419.5,4.0,2,6
58494480,351.4,2.2,3,6
58494487,442.5,3.4,3,7
58514897,336.4,2.9,0,5
58529273,441.5,3.2,2,6
58529289,441.5,3.2,2,6
58529672,481.6,4.2,1,6
58529725,441.5,3.2,2,6
58529743,441.5,3.2,2,6
58691478,427.4,3.5,1,9
58824337,470.5,3.9,1,7
58824507,470.5,3.9,1,7
59321760,418.5,1.7,0,7
59322022,444.5,2.7,0,8
59528064,367.4,2.1,1,6
59528116,351.4,2.0,1,6
59528149,426.5,2.1,1,8
59613238,495.5,2.6,1,10
59634720,483.5,2.9,1,9
59646830,350.4,4.3,0,5
59646845,336.4,3.8,0,5
59646865,434.5,3.5,0,7
59646942,449.5,2.4,0,8
60163497,402.4,2.4,2,8
66548924,404.4,2.1,2,8
66549108,418.5,3.2,2,8
66613612,390.4,1.7,2,7
66613670,420.5,2.9,1,8
66613738,371.4,2.5,1,7
66613757,392.4,2.6,3,8
66613971,361.3,1.6,2,8
66613988,404.4,2.1,2,7
66614014,376.4,2.2,3,8
66614045,346.3,1.9,1,7
66614051,334.3,2.1,2,6
66614102,374.4,2.5,2,7
66614116,402.4,1.9,2,8
66614119,442.4,3.1,1,10
66614147,352.3,2.6,2,7
66614150,372.4,1.8,1,8
66614180,442.4,3.1,1,10
66614202,375.4,2.2,1,8
66614205,458.5,2.6,2,8
66614213,356.4,2.8,0,6
66614221,359.4,2.8,1,6
66614228,374.4,2.1,1,7
66614293,464.5,3.6,2,8
66614328,376.3,1.5,3,7
66614401,430.5,4.4,2,7
66635192,371.4,2.4,1,7
66635326,375.4,1.7,1,8
66679375,399.4,4.1,1,6
66679745,417.4,4.2,1,7
66680206,435.4,4.3,1,8
66711923,417.5,3.6,1,7
66712080,406.5,2.3,1,7
66712765,403.5,3.2,1,7
66984867,393.5,3.5,3,6
66985129,379.4,3.2,3,6
66985265,393.5,3.6,3,6
66993138,392.4,2.3,2,8
67004336,410.4,4.0,1,6
67005127,425.5,3.7,1,7
67013687,384.4,2.9,0,5
67016531,469.6,4.6,1,6
67016700,427.5,3.4,2,6
67016717,455.5,3.9,2,6
67016727,441.5,3.8,2,6
67028546,443.5,3.3,1,7
67028554,403.5,3.5,1,7
67028555,442.5,4.8,0,6
67028585,457.5,3.8,1,7
67028802,442.5,4.8,0,6
67028807,485.6,4.5,0,7
67029036,496.6,3.5,0,8
67029076,485.6,4.6,0,7
67029222,457.5,3.8,0,7
67029282,485.6,4.6,0,7
67076349,445.5,2.7,1,6
67076376,431.5,2.3,1,6
67076400,476.6,2.8,1,7
67104531,440.5,1.8,0,7
67317780,351.4,3.3,3,6
67318149,413.4,4.6,3,6
