CID,MolecularWeight,XLogP,HBondDonorCount,HBondAcceptorCount
57619282,408.4,3.5,2,8
57619291,366.8,4.7,2,4
57619320,366.8,4.7,2,4
57619344,442.8,4.5,2,8
57619353,279.67,3.7,1,4
57619354,384.8,4.8,2,5
57619375,367.8,3.6,2,5
57619384,366.8,5.0,2,4
57619420,333.4,3.0,2,5
57619439,351.4,3.4,2,6
57619475,366.8,4.7,2,4
57619478,385.8,4.2,2,6
57774312,318.3,3.8,2,4
57856316,375.76,2.3,2,7
57856326,472.9,3.5,2,8
57963051,386.8,3.8,2,7
57963059,368.8,3.3,2,6
57963080,352.3,2.8,2,7
57963100,386.8,3.8,2,7
57963105,385.8,4.5,2,6
57963109,348.4,3.1,2,6
57963133,402.3,3.6,2,9
57963150,402.3,3.6,2,9
57963173,367.8,4.4,2,5
57963197,384.4,3.2,2,8
57963204,368.8,3.7,2,6
57963212,452.5,4.8,2,8
57963220,368.8,3.7,2,6
57963236,368.8,3.3,2,6
58087898,260.69,4.1,1,2
58230480,338.8,3.6,1,4
58258901,415.4,4.5,1,8
58258903,410.4,5.0,1,6
58258922,384.8,4.6,1,5
58258934,383.4,3.6,1,7
58258943,416.8,4.9,1,6
58258953,401.4,3.7,1,8
58258967,380.8,4.8,1,4
58258977,346.4,3.8,1,4
58258979,360.4,4.5,1,4
58258980,380.8,4.9,1,4
58259020,381.8,4.5,1,5
58259026,396.4,4.6,1,6
58259030,417.8,4.2,1,7
58259032,380.8,4.8,1,4
58259044,364.4,4.3,1,5
58259045,375.4,4.3,1,5
58259057,380.8,4.8,1,4
58259064,364.4,4.6,1,5
58259077,364.4,4.2,1,5
58259084,410.4,5.0,1,6
58259087,410.4,5.0,1,6
58259095,365.4,3.6,1,6
58259097,407.4,4.0,1,7
58259104,407.4,3.9,1,7
58259108,380.8,4.8,1,4
58259129,406.4,4.5,1,6
58259131,391.8,4.5,1,5
58259139,360.4,4.5,1,4
58259198,364.4,4.6,1,5
58259201,346.4,4.1,1,4
58259220,397.4,4.0,1,7
58259231,375.4,4.5,2,5
58259254,364.4,4.2,1,5
58259256,360.4,4.5,1,4
58259273,396.4,4.6,1,6
58259282,366.8,4.4,1,4
58259295,368.4,4.0,1,6
58259296,414.4,5.0,1,7
58259303,414.4,4.7,1,7
58259329,406.4,4.5,1,6
58259334,414.4,4.7,1,7
58259345,360.4,4.2,1,4
58259349,367.8,3.4,1,5
58259351,418.4,4.8,1,8
58259359,380.8,4.8,1,4
58259391,384.8,4.5,1,5
58259392,380.8,4.8,1,4
58259399,367.8,3.8,1,5
58259403,366.8,4.7,1,4
58259413,410.4,5.0,1,6
58259415,415.4,4.4,1,8
58259424,418.4,4.8,1,8
58259431,400.4,4.4,1,7
58259456,396.4,4.6,1,6
58259457,389.5,4.7,1,5
58259466,366.8,4.4,1,4
58259479,384.8,4.8,1,5
58259481,361.4,3.9,1,5
58259489,360.4,4.5,1,4
58259492,366.8,4.4,1,4
58259499,434.8,5.0,1,7
58264141,423.9,4.4,2,7
58395887,355.3,3.4,2,7
58442046,366.8,4.5,1,4
58442066,332.4,3.5,1,4
58442076,366.8,4.1,1,4
58442109,441.8,4.9,1,7
58442129,366.8,4.5,1,4
58442135,332.4,3.5,1,4
58442136,366.8,4.5,1,4
58442153,416.8,4.9,1,6
58442175,384.8,4.6,1,5
58442192,332.4,3.4,1,4
58442196,382.4,4.3,1,6
58442207,400.4,4.7,1,7
58442235,380.8,4.8,1,4
58442242,417.8,4.2,1,7
58442253,380.8,4.8,1,4
58442254,332.4,3.4,1,4
58442260,384.8,4.6,1,5
58442268,384.9,3.9,2,4
58442271,350.4,3.9,1,5
58485674,376.8,4.6,1,5
58485700,361.4,4.1,1,5
58485753,352.8,4.2,1,4
58485795,352.8,4.2,1,4
58485866,276.69,2.9,2,4
58485878,383.4,3.7,1,7
58485894,352.8,4.2,1,4
58485934,346.4,4.2,1,4
58512565,361.4,3.1,3,7
59137309,389.8,4.1,2,4
59304974,368.8,4.1,3,6
59305002,436.8,4.7,3,9
59414616,429.8,3.6,2,9
59457655,430.9,4.2,1,6
59593349,366.8,5.0,2,4
67197897,365.4,3.8,2,6
67198770,415.4,4.6,2,8
67198966,411.4,4.5,2,7
67199016,402.3,3.3,2,9
67199394,369.3,3.5,2,7
67199429,398.4,3.5,2,8
67199586,411.4,4.6,2,7
67199679,401.4,4.2,2,8
67199783,411.4,4.6,2,7
67199832,411.4,4.6,2,7
67200045,435.8,4.9,2,8
67200135,381.8,4.4,2,5
67200183,381.8,4.3,2,5
67200533,361.4,3.8,2,5
67200549,399.8,4.8,2,6
67200550,384.4,3.2,2,8
67200566,361.4,4.1,2,5
67200671,415.4,4.6,2,8
67200736,416.4,4.0,2,9
67201045,383.4,3.8,2,7
67201182,419.3,4.3,2,9
67201306,435.8,4.9,2,8
67201369,416.4,4.0,2,9
67201711,366.4,3.2,2,7
67201852,419.3,4.4,2,9
67201920,384.4,3.1,2,8
67201922,401.4,3.9,2,8
67202450,401.4,3.9,2,8
67202467,418.8,3.8,2,8
67202648,426.4,4.0,2,9
67202662,408.4,3.5,2,8
67202698,381.8,4.5,2,5
67203400,419.3,4.3,2,9
67207487,261.68,3.2,1,3
67207589,401.4,4.5,2,8
67207697,384.4,3.4,2,8
67207773,385.8,4.5,2,6
67280229,324.7,3.2,1,4
67281289,324.7,3.2,1,4
67289936,396.8,3.1,3,8
67433120,400.4,4.4,1,6
67447048,353.8,4.1,2,5
67460751,384.4,3.6,2,8
67471349,370.8,3.1,2,7
67988175,287.68,2.0,2,5
68007219,360.8,2.6,3,6
68101851,381.8,4.2,2,7
68101863,360.8,2.6,3,6
68101866,395.8,4.9,2,7
68101922,361.8,3.6,2,6
68102247,368.8,3.2,2,6
68347563,383.8,4.2,3,5
68385684,371.8,4.3,2,6
68426451,278.71,1.3,3,4
68429767,436.8,4.1,3,9
68669419,293.7,3.4,2,4
68751955,399.8,4.1,3,6
68828461,368.8,3.7,3,4
69113508,381.8,4.5,2,5
69118747,368.8,3.9,3,4
69130304,368.8,3.9,3,4
69173787,367.8,4.1,2,5
69216709,353.3,4.7,1,5
69349898,395.8,3.5,1,7
69526749,359.8,3.6,3,5
69795918,406.7,4.2,1,7
70798207,347.4,3.1,2,5
70942286,312.73,3.6,2,4
70942289,312.73,3.6,2,4
71007991,420.9,4.1,0,6
71084901,418.8,3.9,3,8
71084902,418.8,3.9,3,8
71084905,385.3,2.2,3,9
71084907,418.8,3.9,3,8
71084928,385.3,2.2,3,9
71085241,385.3,2.2,3,9
71110805,365.4,3.5,2,6
71761304,402.2,4.7,2,5
76787179,384.9,3.9,2,4
86624341,368.8,4.1,3,6
86653329,407.4,4.1,2,7
87091029,374.7,4.3,1,6
87191117,320.72,3.7,1,5
87306016,402.2,4.9,2,5
87306309,381.8,4.3,2,5
87306562,368.8,3.3,2,6
87306582,367.8,4.0,2,5
87306606,385.8,4.4,2,6
87306724,367.8,4.3,2,5
87306899,381.8,4.3,2,5
87307209,451.4,4.7,2,10
87307217,382.8,4.1,2,6
87307287,417.8,4.8,2,7
87307511,399.8,4.8,2,6
87307578,417.8,4.8,2,7
87307643,392.8,4.0,2,6
87310065,417.8,5.0,2,7
87794871,395.8,3.8,1,7
88548709,410.8,3.7,2,8
89794808,339.8,3.7,1,5
89799160,398.8,3.8,2,8
89811326,418.8,4.0,2,8
89811338,435.8,4.9,2,8
89811375,381.8,4.1,2,5
89811548,403.8,3.7,2,7
89811552,403.8,4.5,2,7
89811562,415.4,4.9,2,8
89811569,451.4,4.7,2,10
89811764,381.8,4.4,2,5
90054298,343.8,4.1,1,3
90145387,371.8,4.8,1,6
90146518,429.8,3.8,1,9
90161829,262.67,2.4,1,4
90367737,413.8,4.4,2,6
90411595,388.8,3.4,1,5
90411933,296.34,2.5,2,4
90420584,386.9,4.6,1,4
90918672,399.9,1.8,3,5
91070636,333.4,2.8,2,5
91430557,359.4,3.8,3,6
117604002,424.5,3.1,3,5
117792093,424.8,4.2,2,7
117792107,440.4,2.6,3,10
117926000,343.8,4.1,1,3
118262796,322.34,3.4,3,6
118265375,366.72,3.1,2,6
118401270,384.9,3.3,0,4
118489677,394.8,3.5,0,6
118492298,358.8,2.8,0,4
122518690,410.8,3.5,3,8
123373111,347.4,3.7,1,5
123387895,369.3,3.4,1,7
123463868,246.22,1.8,2,5
123820815,366.72,3.1,2,6
123835968,352.8,3.8,1,4
123935368,395.8,4.3,1,7
123986919,375.4,3.1,3,7
124002771,353.8,4.1,2,5
124128119,262.67,2.3,2,4
126687181,375.8,1.8,4,7
129897220,419.8,4.2,2,8
130364680,366.8,5.0,2,4
135336132,319.3,2.6,2,5
135336146,369.3,3.8,2,7
135363187,367.8,4.3,2,5
135373286,367.8,4.0,2,5
135376611,367.8,4.3,2,5
137467724,406.9,3.7,2,7
137467746,424.8,3.8,2,8
137513255,247.65,2.6,1,3
137519271,297.66,3.4,1,5
137519272,297.66,3.5,1,5
137519307,296.67,4.5,1,4
137519402,298.65,2.8,1,6
137537318,293.7,3.3,1,4
137537379,288.74,4.3,1,2
137537485,277.24,3.2,1,5
137550623,340.73,4.5,1,6
139366776,282.25,3.0,1,5
139366865,298.7,3.2,1,4
139366871,293.3,2.9,2,5
139367317,282.25,2.7,1,5
139367382,307.32,3.3,2,5
139433056,417.8,3.6,2,7
139433074,417.8,4.9,2,7
139541943,346.8,3.7,2,4
140156914,367.8,2.4,2,5
140156940,449.9,3.7,2,8
141219612,355.3,4.0,2,7
141247001,297.66,3.4,1,5
141247133,297.66,3.5,1,5
141325174,323.7,4.2,1,3
141349738,272.66,2.4,1,4
141349746,280.66,2.4,2,5
141353265,336.3,3.6,2,5
141359867,421.8,5.0,2,8
141359870,421.8,5.0,2,8
141359872,421.8,5.0,2,8
141359884,421.8,5.0,2,8
141359888,370.8,4.9,2,5
141359890,352.8,4.8,2,4
141359893,352.8,4.8,2,4
141445913,358.8,2.6,3,6
141445921,358.8,2.6,3,6
141752833,339.8,3.3,2,5
142427996,305.3,3.5,1,5
142450602,475.8,4.2,1,8
143753786,417.8,3.9,2,7
143874605,370.8,5.0,2,5
144272129,381.8,3.2,2,7
144401858,246.22,1.8,2,5
144664096,303.76,3.4,1,3
144881498,338.8,4.2,2,4
144881598,339.8,3.9,2,5
145183756,419.8,3.7,3,7
146326457,368.4,4.6,2,6
146387899,444.2,3.6,2,7
146388174,430.3,4.3,2,7
146499753,275.71,3.6,1,3
147728223,401.4,4.1,1,8
148094413,366.8,4.8,1,4
148386199,366.8,4.8,1,4
150890244,387.5,3.4,3,5
151084504,419.5,3.8,3,6
151450332,419.5,3.8,3,6
151888777,367.8,4.0,2,5
152535313,304.3,2.9,1,4
152544385,294.24,1.4,3,8
153328704,325.31,3.3,2,6
153410971,374.8,3.0,3,6
154015635,388.8,4.3,1,6
154560954,499.9,4.0,3,9
155440668,431.8,3.8,2,6
155472673,352.8,3.9,1,4
156075876,278.28,2.9,1,4
156075877,278.28,2.9,1,4
156565904,405.8,3.4,3,5
156782710,430.9,3.2,2,8
156786349,321.68,3.8,1,5
157237705,387.2,4.9,1,4
157656927,383.4,3.6,1,7
157893203,378.4,4.9,1,5
157962889,352.8,4.3,1,4
158204220,360.4,4.7,1,4
158924878,498.9,4.4,2,8
159210131,366.8,4.7,1,4
159587608,412.9,4.8,1,5
160601311,371.4,3.3,1,6
161166154,366.8,4.5,1,4
163286641,390.74,4.1,2,8
163961362,388.2,4.7,2,5
163966351,344.77,1.9,2,6
164172501,419.8,3.1,2,6
164554066,422.8,4.8,3,8
164564071,372.9,4.4,1,4
164706820,417.8,3.5,1,8
165098526,398.8,4.6,1,5
165156528,247.65,2.6,1,3
165156550,247.65,2.6,1,3
166530290,431.8,4.8,2,7
166829613,420.9,4.5,2,6
167090686,490.9,4.0,2,9
167141938,376.4,3.8,2,8
167432208,242.65,3.2,1,3
168212302,445.5,4.3,2,6
168212740,445.5,4.3,2,6
168213602,431.5,3.9,2,6
169663208,391.8,2.7,2,6
170275800,277.24,3.2,1,5
170422599,285.72,3.0,1,4
170710856,362.4,2.6,3,8
170710859,376.4,3.0,3,8
172565676,489.9,4.6,1,8
172565678,480.3,4.9,1,7
172570820,345.8,2.2,2,5
172570876,358.8,4.2,2,4
172570929,282.65,3.9,1,4
172570993,361.8,4.5,1,4
172570994,332.8,3.4,2,4
172571005,352.8,4.5,2,4
172571009,321.75,3.6,1,4
172571015,265.64,3.4,1,4
172571100,261.68,3.4,1,3
172571144,247.65,3.0,1,3
173492556,420.8,2.9,2,7
173529583,382.4,4.3,1,6
173529625,370.8,4.5,1,5
173529626,386.3,4.1,1,7
173529633,354.3,3.7,1,6
173529636,346.4,4.2,1,4
173529638,366.8,4.5,1,4
173529639,366.8,4.4,1,4
173529642,366.8,4.8,1,4
173529644,402.8,4.6,1,6
173529650,351.4,3.3,1,6
173529654,366.8,4.5,1,4
173529657,403.8,3.9,1,7
173529660,366.8,4.4,1,4
173529665,402.8,4.9,1,6
173529670,386.3,4.4,1,7
173529671,402.8,4.9,1,6
173529684,382.4,4.3,1,6
173529688,350.4,4.3,1,5
173529689,347.4,3.6,1,5
173529701,366.8,4.5,1,4
173529713,346.4,4.2,1,4
173529717,387.2,5.0,1,4
173529719,392.4,4.2,1,6
173529720,366.8,4.8,1,4
173529721,370.8,4.2,1,5
173529722,350.4,4.3,1,5
173529725,386.3,4.4,1,7
173529732,350.4,3.9,1,5
173529733,375.4,4.4,1,5
173529738,346.4,4.2,1,4
173529744,402.8,4.9,1,6
173529746,346.4,4.2,1,4
173529754,387.3,3.4,1,8
173529756,403.8,3.9,1,7
173529758,392.4,4.2,1,6
173529762,350.4,3.9,1,5
173529766,402.8,4.6,1,6
173529767,367.8,4.2,1,5
173529769,366.8,4.4,1,4
173529772,350.4,4.0,1,5
173619052,279.67,3.1,2,4
174140937,361.4,3.4,2,7
174758817,408.4,3.5,2,8
174775379,401.5,3.7,3,5
174777350,401.5,3.7,3,5
174777352,401.5,3.7,3,5
174781441,314.26,3.4,1,6
174982447,454.9,5.0,2,7
175067626,360.2,4.7,1,5
175382887,359.3,3.3,2,7
175499675,436.9,4.4,3,6
175499692,436.9,4.5,3,6
175499693,356.8,4.4,1,5
175499694,436.9,4.4,3,6
175499759,422.9,3.8,2,6
175499867,436.9,4.1,2,6
175604512,377.4,2.2,4,9
175604513,376.4,3.0,3,8
175604515,396.8,3.5,3,8
175604517,396.8,3.5,3,8
175604519,362.4,2.6,3,8
175739521,263.22,2.8,1,5
175967379,263.22,2.8,1,5
176055120,408.9,3.4,2,6
176133397,247.65,3.0,1,3
56893757,321.4,2.9,2,4
146405510,404.9,3.3,3,5
164885449,279.72,3.8,1,2
168183876,349.8,4.2,2,4
168183918,335.8,3.7,2,4
168183996,370.2,4.6,2,4
171362703,384.9,3.8,3,5
171362711,398.9,4.1,3,5
68790241,243.69,3.0,1,2
1474312,421.9,4.4,2,5
7189480,396.8,4.4,3,4
17558520,378.8,4.1,1,6
31537477,345.32,2.8,1,7
52932836,385.8,4.4,2,6
52933541,397.4,4.2,2,7
52933543,415.4,4.7,2,8
53412658,220.58,2.9,1,4
53493912,361.4,3.5,3,7
56877853,369.3,3.5,2,7
56901356,369.3,3.5,2,7
56902921,278.23,2.4,2,6
56904765,319.3,2.7,2,5
56909938,369.3,3.6,2,7
56910762,292.26,3.1,2,6
56914535,390.4,3.4,3,8
70705193,319.3,2.7,2,5
70708922,369.3,3.5,2,7
70719799,319.3,2.7,2,5
70727385,370.3,3.0,2,8
70736178,352.8,4.4,2,4
70748664,369.3,3.6,2,7
70753562,292.26,3.1,2,6
70757798,319.3,2.8,2,5
70768790,375.4,3.6,3,7
70774602,383.4,3.9,2,7
70781229,292.26,3.1,2,6
71761305,417.8,4.5,2,7
72212530,220.58,2.9,1,4
84705843,246.67,3.7,1,2
84705844,246.67,3.7,1,2
84705845,246.67,3.7,1,2
124677347,343.8,4.1,2,3
124677348,343.8,4.1,2,3
124677349,343.8,4.1,2,3
124677350,343.8,4.1,2,3
124677353,329.8,3.8,2,3
124677354,329.8,3.8,2,3
129411621,330.8,3.1,2,4
129411622,330.8,3.1,2,4
132143068,417.8,4.5,2,7
133318888,429.8,4.5,1,7
136549888,297.33,2.3,1,5
138023063,325.4,3.1,1,5
144401997,358.8,3.5,2,5
144402030,296.22,2.5,2,7
145527378,338.8,3.6,1,4
150061155,417.8,4.1,1,7
150352444,278.68,4.2,1,3
150356855,431.8,4.9,2,7
151230612,296.67,4.5,1,4
151495260,263.22,2.8,1,5
151507829,406.4,3.4,1,8
151635675,438.8,2.7,4,7
151951185,359.8,3.3,1,5
152792174,427.5,3.5,2,6
153986967,366.8,4.9,1,6
154179775,386.4,3.9,1,6
154431916,377.8,4.4,2,6
156782711,431.9,3.7,3,8
158291323,395.8,3.4,2,7
162555461,437.8,4.0,3,8
162571011,398.5,3.6,2,7
162571012,386.4,3.5,2,7
162571013,406.9,3.7,2,7
167745474,358.4,2.9,1,6
167911829,259.25,2.9,1,4
167955952,377.2,3.6,1,4
170614244,247.65,2.6,1,3
170745771,410.3,4.5,2,5
172223950,443.9,3.1,3,7
175000538,447.8,4.0,2,8
176518526,425.5,4.2,3,5
56904653,343.4,3.8,2,4
9949036,321.8,3.8,2,4
9979612,421.9,3.3,1,6
10017367,294.74,2.9,2,2
10040134,294.74,3.0,2,2
10088720,342.2,3.4,1,4
10343608,448.0,3.3,2,6
10424911,300.78,2.5,3,2
10454100,407.9,3.2,2,6
10476521,407.9,1.8,1,5
11336171,319.8,4.8,1,2
11530119,335.8,3.7,2,4
11572157,229.66,2.8,1,2
11587926,327.8,3.5,1,4
11602458,335.8,3.7,2,4
11609571,327.8,3.6,1,4
11623612,302.33,2.0,2,5
11631398,335.8,3.7,2,4
11652378,302.33,2.0,2,5
11674672,348.8,4.6,2,3
11772022,335.8,3.7,2,4
11957767,321.8,3.8,2,4
11998170,300.78,4.2,2,3
11998171,298.77,3.5,1,3
11998175,329.8,3.0,1,4
11999493,312.8,4.1,2,3
11999494,334.8,4.3,2,3
11999495,348.8,4.8,2,3
11999500,229.66,2.8,1,2
11999733,315.4,2.8,1,4
15952114,322.75,3.0,2,5
15952597,335.8,4.2,2,4
15952693,321.8,3.8,2,4
15982221,362.9,5.0,2,3
19958504,327.8,2.6,1,4
23282755,335.8,4.2,2,4
24951409,349.8,4.0,2,4
24955368,384.3,4.2,2,4
24956762,349.8,4.0,2,4
25025077,350.8,2.9,2,5
25025083,350.8,2.9,2,5
25025472,350.8,2.9,2,5
25151351,348.8,4.6,2,3
25151532,349.8,3.5,2,4
25151720,384.3,4.2,2,4
25151905,374.8,3.3,2,5
25152106,362.9,5.0,2,3
44194636,397.9,4.5,1,4
44470392,349.8,4.0,2,4
44548158,280.71,2.8,1,3
46843884,347.9,2.1,1,4
50938708,327.8,3.1,3,4
50938709,335.8,3.6,2,4
50938812,341.8,3.5,3,4
50938813,341.8,3.5,3,4
50938814,341.8,3.5,3,4
50939067,432.9,4.5,3,5
50939204,395.9,4.8,3,4
50939724,320.8,4.7,2,3
50939986,336.8,3.0,2,5
50939987,273.72,2.7,1,4
50939988,336.8,3.0,2,5
50940101,396.9,4.4,3,5
50940217,395.9,4.7,2,4
50940324,381.9,4.5,2,4
50940446,336.8,3.0,2,5
50940448,349.8,4.4,2,4
54346079,362.3,3.3,1,4
54589292,341.8,4.3,2,4
54589331,370.2,4.6,2,4
57389787,351.8,2.6,2,6
57593227,349.8,4.2,2,4
57597753,370.2,4.3,2,4
57597761,327.8,2.8,1,4
57597782,244.68,2.2,2,3
57597783,334.8,4.3,2,3
57597808,286.3,3.2,2,3
57597809,286.71,2.0,2,3
57597826,272.73,2.8,1,3
57597830,337.8,2.6,2,4
57597837,369.2,5.0,2,3
57597842,258.7,2.8,2,3
57597846,338.8,2.1,2,5
57597853,229.66,2.5,1,2
57597874,348.8,4.7,2,3
57597884,314.8,4.6,2,3
57597894,293.7,4.2,1,2
57597914,272.73,3.0,1,3
